STATE,DMEPOS RURAL ZIP CODE,YEAR/QTR
ME,04668,202601
ME,04669,202601
ME,04671,202601
ME,04672,202601
ME,04673,202601
ME,04674,202601
ME,04675,202601
ME,04676,202601
ME,04677,202601
ME,04679,202601
ME,04680,202601
ME,04681,202601
ME,04683,202601
ME,04684,202601
ME,04685,202601
ME,04686,202601
ME,04691,202601
ME,04693,202601
ME,04694,202601
ME,04730,202601
ME,04732,202601
ME,04733,202601
ME,04734,202601
ME,04735,202601
ME,04736,202601
ME,04737,202601
ME,04738,202601
ME,04739,202601
ME,04740,202601
ME,04741,202601
ME,04742,202601
ME,04743,202601
ME,04744,202601
ME,04745,202601
ME,04746,202601
ME,04747,202601
ME,04750,202601
ME,04751,202601
ME,04756,202601
ME,04757,202601
ME,04758,202601
ME,04760,202601
ME,04761,202601
ME,04762,202601
ME,04763,202601
ME,04764,202601
ME,04766,202601
ME,04768,202601
ME,04769,202601
ME,04772,202601
ME,04773,202601
ME,04774,202601
ME,04775,202601
ME,04776,202601
ME,04779,202601
ME,04780,202601
ME,04781,202601
ME,04783,202601
ME,04785,202601
ME,04786,202601
ME,04787,202601
ME,04841,202601
ME,04843,202601
ME,04847,202601
ME,04848,202601
ME,04849,202601
ME,04850,202601
ME,04851,202601
ME,04852,202601
ME,04853,202601
ME,04854,202601
ME,04855,202601
ME,04856,202601
ME,04858,202601
ME,04859,202601
ME,04860,202601
ME,04861,202601
ME,04862,202601
ME,04863,202601
ME,04864,202601
ME,04865,202601
ME,04901,202601
ME,04903,202601
ME,04910,202601
ME,04911,202601
ME,04912,202601
ME,04915,202601
ME,04917,202601
ME,04918,202601
ME,04920,202601
ME,04921,202601
ME,04922,202601
ME,04923,202601
ME,04924,202601
ME,04925,202601
ME,04926,202601
ME,04927,202601
ME,04929,202601
ME,04935,202601
ME,04936,202601
ME,04937,202601
ME,04938,202601
ME,04940,202601
ME,04941,202601
ME,04942,202601
ME,04943,202601
ME,04944,202601
ME,04945,202601
ME,04947,202601
ME,04949,202601
ME,04950,202601
ME,04951,202601
ME,04952,202601
ME,04954,202601
ME,04955,202601
ME,04956,202601
ME,04957,202601
ME,04958,202601
ME,04961,202601
ME,04962,202601
ME,04963,202601
ME,04964,202601
ME,04965,202601
ME,04966,202601
ME,04967,202601
ME,04970,202601
ME,04971,202601
ME,04972,202601
ME,04973,202601
ME,04974,202601
ME,04975,202601
ME,04976,202601
ME,04978,202601
ME,04979,202601
ME,04981,202601
ME,04982,202601
ME,04983,202601
ME,04984,202601
ME,04985,202601
ME,04986,202601
ME,04987,202601
ME,04988,202601
ME,04989,202601
ME,04992,202601
VT,05001,202601
VT,05009,202601
VT,05030,202601
VT,05031,202601
VT,05032,202601
VT,05033,202601
VT,05034,202601
VT,05035,202601
VT,05036,202601
VT,05037,202601
VT,05038,202601
VT,05039,202601
VT,05040,202601
VT,05041,202601
VT,05042,202601
VT,05043,202601
VT,05045,202601
VT,05046,202601
VT,05047,202601
VT,05048,202601
VT,05049,202601
VT,05050,202601
VT,05051,202601
VT,05052,202601
VT,05053,202601
VT,05054,202601
VT,05055,202601
VT,05056,202601
VT,05058,202601
VT,05059,202601
VT,05060,202601
VT,05061,202601
VT,05062,202601
VT,05065,202601
VT,05067,202601
VT,05068,202601
VT,05069,202601
VT,05070,202601
VT,05071,202601
VT,05072,202601
VT,05073,202601
VT,05074,202601
VT,05075,202601
VT,05076,202601
VT,05077,202601
VT,05079,202601
VT,05081,202601
VT,05083,202601
VT,05084,202601
VT,05085,202601
VT,05086,202601
VT,05088,202601
VT,05089,202601
